venta_id;fecha;canal;tienda_id;empleado_id;cod_municipio_venta_ine;cliente_id;total_lineas;total_unidades;importe_bruto_total;importe_neto_total
V01243;2023-03-11;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;2;47,22;41,01
V01244;2022-09-06;Tienda física;T004;E0021;46192;C0465;3;3;82,53;81,39
V01245;2023-01-06;Tienda física;T002;E0011;46192;C0754;2;4;73,8;63,77
V01246;2023-12-16;Tienda física;T006;E0034;28074;C0731;4;8;118,53;110,93
V01247;2022-09-25;Online;ONLINE;ONLINE;8019;C0123;2;4;79,78;73,24
V01248;2023-11-29;Tienda física;T008;E0042;41059;C0112;2;2;71,46;71,46
V01249;2022-09-11;Online;ONLINE;ONLINE;28074;C0517;1;1;12,09;10,88
V01250;2022-01-13;Online;ONLINE;ONLINE;8015;C0534;2;2;30,04;30,04
V01251;2023-10-22;Online;ONLINE;ONLINE;47186;C0390;2;5;129,02;110,34
V01252;2023-02-12;Tienda física;T004;E0019;28006;C0422;3;4;61;54,08
V01253;2023-06-15;Online;ONLINE;ONLINE;47186;C0642;1;1;23,82;23,82
V01254;2022-06-19;Tienda física;T011;E0058;48044;C0205;6;9;144,58;139,61
V01255;2023-12-10;Online;ONLINE;ONLINE;28079;C0145;1;1;15,8;15,8
V01256;2023-08-24;Online;ONLINE;ONLINE;28079;C0560;4;7;143,4;143,4
V01257;2022-04-02;Online;ONLINE;ONLINE;46192;C0561;1;2;43,08;43,08
V01258;2022-05-27;Tienda física;T010;E0051;8019;C0741;1;1;35,5;35,5
V01259;2023-02-12;Tienda física;T008;E0040;46192;C0748;1;1;20,92;17,78
V01260;2022-01-07;Tienda física;T006;E0032;46250;C0447;1;1;23,39;23,39
V01261;2022-01-02;Online;ONLINE;ONLINE;8019;C0074;3;3;52,58;51,21
V01262;2023-12-15;Tienda física;T003;E0015;50297;C0143;2;3;42,37;41,05
V01263;2023-11-02;Tienda física;T005;E0026;50297;C0367;2;3;56,12;54,18
V01264;2022-06-24;Tienda física;T011;E0060;47186;C0206;5;7;123,65;121,91
V01265;2022-07-10;Online;ONLINE;ONLINE;47186;C0653;2;2;48,6;43,9
V01266;2022-07-22;Online;ONLINE;ONLINE;46192;C0195;4;6;102,17;96,39
V01267;2023-05-30;Online;ONLINE;ONLINE;46250;C0674;1;1;16,02;16,02
V01268;2023-08-04;Tienda física;T005;E0029;28065;C0470;2;4;77,26;77,26
V01269;2022-07-25;Tienda física;T011;E0059;28079;C0690;1;2;26,72;26,72
V01270;2022-07-16;Tienda física;T010;E0055;46250;C0546;2;5;106,11;106,11
V01271;2023-03-28;Online;ONLINE;ONLINE;41091;C0342;2;4;102,3;95,46
V01272;2023-10-14;Online;ONLINE;ONLINE;28115;C0224;1;1;17,38;17,38
V01273;2022-10-28;Tienda física;T001;E0004;8019;C0318;2;3;59,61;59,61
V01274;2022-05-08;Tienda física;T007;E0036;41091;C0011;1;1;11,38;11,38
V01275;2022-12-17;Tienda física;T010;E0054;29069;C0216;1;2;43,5;43,5
V01276;2023-05-05;Tienda física;T009;E0048;8019;C0425;3;5;76,57;71,74
V01277;2022-01-10;Online;ONLINE;ONLINE;46192;C0233;2;4;57,76;57,76
V01278;2022-01-08;Tienda física;T011;E0060;50297;C0594;1;1;25,47;21,65
V01279;2022-04-10;Tienda física;T003;E0015;50297;C0776;6;7;124,74;117,54
V01280;2023-01-20;Tienda física;T007;E0039;41038;C0107;1;1;19,23;17,31
V01281;2023-05-13;Tienda física;T004;E0024;46192;C0520;2;2;51,57;47,14
V01282;2023-09-11;Online;ONLINE;ONLINE;29069;C0617;1;1;13,25;12,59
V01283;2023-01-15;Online;ONLINE;ONLINE;28079;C0083;3;7;207,68;192,36
V01284;2022-11-19;Tienda física;T012;E0065;48044;C0490;2;5;121,72;115,26
V01285;2023-11-13;Tienda física;T001;E0003;28074;C0625;1;1;36,08;34,28
V01286;2023-09-18;Tienda física;T011;E0056;28074;C0146;1;1;10,57;10,57
V01287;2022-12-05;Online;ONLINE;ONLINE;8015;C0706;1;3;45,03;45,03
V01288;2023-04-13;Tienda física;T008;E0040;41059;C0126;2;4;84,53;75,1
V01289;2022-05-23;Tienda física;T005;E0029;8019;C0454;2;3;30,27;30,27
V01290;2023-06-28;Tienda física;T012;E0065;8015;C0577;5;6;101,73;101,73
V01291;2023-01-13;Tienda física;T009;E0048;48020;C0333;2;3;154,39;146,67
V01292;2023-06-12;Tienda física;T006;E0031;50297;C0295;1;1;14,35;13,63
V01293;2022-01-04;Online;ONLINE;ONLINE;29069;C0266;1;1;18,11;15,39
V01294;2022-01-18;Tienda física;T011;E0057;28006;C0736;4;6;136,81;127,23
V01295;2022-02-16;Online;ONLINE;ONLINE;46192;C0227;7;10;197,94;187,95
V01296;2023-11-26;Tienda física;T011;E0059;50297;SIN_REGISTRO;1;1;21,39;20,32
V01297;2023-09-14;Tienda física;T005;E0025;28074;C0038;1;3;65,19;61,93
V01298;2023-09-20;Online;ONLINE;ONLINE;47186;C0669;6;13;327,86;327,86
V01299;2023-03-15;Tienda física;T010;E0050;29069;SIN_REGISTRO;1;1;28,7;27,26
V01300;2023-01-30;Tienda física;T012;E0065;8019;C0666;1;1;16,35;16,35
V01301;2023-12-31;Online;ONLINE;ONLINE;28006;C0752;2;3;140,88;140,88
V01302;2022-05-11;Tienda física;T007;E0037;46250;C0060;1;1;19,55;18,57
V01303;2022-11-05;Online;ONLINE;ONLINE;48020;C0068;4;7;121,35;111,32
V01304;2022-06-22;Online;ONLINE;ONLINE;48044;C0718;2;3;78,48;75,57
V01305;2023-05-09;Tienda física;T009;E0048;28115;C0345;1;1;21,4;18,19
V01306;2022-09-07;Online;ONLINE;ONLINE;41091;C0159;3;4;141,38;140,64
V01307;2023-11-07;Online;ONLINE;ONLINE;41091;C0342;3;3;51,84;49,79
V01308;2022-04-19;Online;ONLINE;ONLINE;28074;C0350;1;3;58,83;55,89
V01309;2022-06-14;Online;ONLINE;ONLINE;29069;C0216;1;1;15,56;15,56
V01310;2022-10-15;Tienda física;T008;E0042;48020;C0054;2;2;61,2;59,14
V01311;2023-11-13;Online;ONLINE;ONLINE;48044;C0258;1;2;24,9;23,65
V01312;2023-11-13;Online;ONLINE;ONLINE;28006;C0455;2;4;102,76;100,86
V01313;2022-04-03;Online;ONLINE;ONLINE;48020;C0365;2;3;89,48;76,98
V01314;2022-08-18;Tienda física;T001;E0002;28074;C0140;4;6;191,73;188,95
V01315;2023-10-22;Online;ONLINE;ONLINE;48044;C0276;2;3;60,63;60,63
V01316;2023-01-26;Tienda física;T006;E0034;28065;C0593;1;4;51,04;43,38
V01317;2022-08-27;Tienda física;T012;E0063;41059;C0332;2;5;108,49;104,28
V01318;2022-04-29;Tienda física;T011;E0056;41038;C0101;1;2;29,06;29,06
V01319;2022-04-25;Tienda física;T008;E0045;48020;SIN_REGISTRO;2;3;65,04;65,04
V01320;2023-08-30;Tienda física;T006;E0034;29069;C0015;2;4;238,54;238,54
V01321;2023-08-10;Tienda física;T010;E0052;46250;C0547;1;3;41,82;41,82
V01322;2022-11-17;Tienda física;T009;E0046;28006;C0396;1;2;30,04;28,54
V01323;2022-11-15;Tienda física;T012;E0063;50297;C0260;2;3;83,32;81,46
V01324;2023-02-02;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;30,92;29,37
V01325;2023-01-09;Online;ONLINE;ONLINE;8015;C0281;3;5;119,9;115,28
V01326;2023-06-17;Online;ONLINE;ONLINE;8015;C0046;3;4;129,27;117,05
V01327;2022-04-20;Online;ONLINE;ONLINE;28079;C0563;1;1;14,14;13,43
V01328;2023-07-06;Tienda física;T005;E0028;8015;C0706;2;4;74,78;71,04
V01329;2022-05-29;Tienda física;T008;E0041;48044;C0173;4;6;112,46;110,85
V01330;2023-05-27;Tienda física;T005;E0026;48020;C0759;3;6;116,1;104,93
V01331;2022-05-31;Tienda física;T009;E0046;28065;C0593;4;5;156,62;153,14
V01332;2022-05-30;Online;ONLINE;ONLINE;29069;C0266;2;2;37,24;33,11
V01333;2023-09-06;Tienda física;T007;E0036;46192;C0227;2;4;184,42;184,42
V01334;2023-05-30;Tienda física;T007;E0035;8019;C0099;2;2;42,02;37,55
V01335;2022-10-08;Tienda física;T012;E0064;47186;C0151;2;2;30,9;26,84
V01336;2023-10-09;Tienda física;T002;E0010;28115;SIN_REGISTRO;1;1;32,49;32,49
V01337;2022-10-26;Tienda física;T010;E0053;29067;C0037;2;3;52,77;46,64
V01338;2022-03-02;Online;ONLINE;ONLINE;46250;C0119;3;5;100,27;95,88
V01339;2022-08-04;Tienda física;T012;E0065;46192;C0715;3;6;187,23;177,35
V01340;2023-12-19;Online;ONLINE;ONLINE;41038;C0700;2;3;74,59;66,93
V01341;2022-07-03;Tienda física;T001;E0005;46192;C0195;2;2;29,36;27,18
V01342;2022-11-03;Tienda física;T010;E0053;28065;C0169;2;2;27,26;23,78
V01343;2022-01-23;Online;ONLINE;ONLINE;8019;C0454;3;8;144,62;136,78
V01344;2022-12-12;Online;ONLINE;ONLINE;48044;C0190;1;2;39,2;37,24
V01345;2022-12-23;Tienda física;T008;E0042;28074;C0389;2;4;66,71;63,38
V01346;2022-03-15;Tienda física;T001;E0005;28079;SIN_REGISTRO;1;1;20,06;18,05
V01347;2022-10-17;Online;ONLINE;ONLINE;8019;C0714;4;7;111,13;99,73
V01348;2023-12-19;Tienda física;T007;E0038;28006;C0215;1;1;12,77;11,49
V01349;2022-04-10;Online;ONLINE;ONLINE;48020;C0702;1;1;18,83;18,83
V01350;2023-08-18;Tienda física;T003;E0016;29069;C0423;1;3;57,63;57,63
V01351;2023-04-14;Tienda física;T010;E0050;29069;SIN_REGISTRO;1;2;41,58;35,34
V01352;2023-08-15;Tienda física;T008;E0041;46250;C0060;1;4;82,36;82,36
V01353;2023-12-14;Tienda física;T003;E0016;28006;C0752;2;3;59,25;57,78
V01354;2022-05-29;Tienda física;T012;E0062;41091;C0692;3;3;131,12;128,06
V01355;2022-07-20;Tienda física;T009;E0046;48044;SIN_REGISTRO;2;3;79,98;72,05
V01356;2023-01-06;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;24,61;20,92
V01357;2023-11-26;Online;ONLINE;ONLINE;41038;C0660;2;3;34,3;33,18
V01358;2023-03-14;Tienda física;T002;E0009;28079;C0442;2;2;43,5;39,8
V01359;2022-02-27;Tienda física;T011;E0056;48020;C0579;7;11;263,1;261,33
V01360;2023-05-01;Tienda física;T005;E0025;8019;C0741;1;2;40,42;40,42
V01361;2022-05-01;Online;ONLINE;ONLINE;47186;C0653;1;1;31,02;27,92
V01362;2023-08-31;Tienda física;T008;E0042;8019;C0428;2;2;95,3;94,06
V01363;2023-10-05;Online;ONLINE;ONLINE;46250;C0547;4;5;174,77;165,38
V01364;2022-09-08;Tienda física;T001;E0004;29067;C0661;1;1;25,76;25,76
V01365;2022-09-04;Online;ONLINE;ONLINE;8019;C0414;2;2;41,27;40,51
V01366;2022-11-06;Online;ONLINE;ONLINE;8019;C0571;1;1;24,47;20,8
V01367;2023-10-31;Tienda física;T009;E0048;41091;C0464;2;2;43,12;37,78
V01368;2023-12-10;Tienda física;T012;E0065;28115;C0406;2;3;37,32;33,75
V01369;2023-04-20;Online;ONLINE;ONLINE;46192;C0200;5;8;108,09;101,82
V01370;2022-10-09;Tienda física;T001;E0002;46250;C0680;4;6;246,28;241,65
V01371;2023-01-12;Online;ONLINE;ONLINE;8019;C0386;1;3;101,4;101,4
V01372;2022-04-30;Tienda física;T008;E0044;29067;C0293;4;9;164,85;164,85
V01373;2023-05-16;Online;ONLINE;ONLINE;41038;C0107;3;4;79,16;72,35
V01374;2022-01-24;Tienda física;T003;E0014;8019;C0469;2;3;75,44;69,58
V01375;2022-10-08;Online;ONLINE;ONLINE;28065;C0413;1;1;26,7;22,7
V01376;2023-08-31;Online;ONLINE;ONLINE;41091;C0319;3;3;99,74;96,58
V01377;2023-05-11;Online;ONLINE;ONLINE;;SIN_REGISTRO;3;4;93,35;85,22
V01378;2022-11-02;Tienda física;T002;E0011;46192;C0551;2;3;76,92;69,23
V01379;2022-04-12;Online;ONLINE;ONLINE;46192;C0195;6;7;231,23;216,35
V01380;2024-01-01;Tienda física;T006;E0032;41038;C0523;1;2;25,76;23,18
V01381;2023-02-20;Tienda física;T003;E0016;28074;C0731;4;4;84,05;81,04
V01382;2023-02-08;Online;ONLINE;ONLINE;8019;C0318;4;9;214,06;196,94
V01383;2022-03-07;Tienda física;T007;E0038;46250;C0331;4;5;88,63;84,02
V01384;2022-08-01;Online;ONLINE;ONLINE;46250;C0527;1;2;36,14;30,72
V01385;2022-07-05;Tienda física;T012;E0062;28065;C0413;1;2;42,66;38,39
V01386;2022-01-06;Online;ONLINE;ONLINE;28115;C0326;3;5;123,76;120,1
V01387;2022-11-18;Tienda física;T011;E0057;46192;C0051;2;3;53,2;50,95
V01388;2022-05-12;Online;ONLINE;ONLINE;8015;C0717;4;6;111,98;104,55
V01389;2023-10-31;Tienda física;T010;E0055;29069;SIN_REGISTRO;1;4;65,96;65,96
V01390;2023-07-30;Tienda física;T011;E0057;8019;C0371;1;1;48,38;48,38
V01391;2022-03-28;Tienda física;T005;E0027;47186;C0206;4;5;98,89;97,41
V01392;2023-01-08;Online;ONLINE;ONLINE;8019;C0053;1;1;20,09;18,08
V01393;2023-03-10;Tienda física;T004;E0023;8019;SIN_REGISTRO;3;5;102,58;98,84
V01394;2022-09-12;Online;ONLINE;ONLINE;46250;C0447;2;3;56,62;54,76
V01395;2023-06-16;Tienda física;T010;E0055;41059;C0417;1;4;80,64;80,64
V01396;2022-05-24;Online;ONLINE;ONLINE;48020;C0232;8;12;302,74;292,43
V01397;2023-12-13;Online;ONLINE;ONLINE;48020;C0012;1;3;42,21;42,21
V01398;2023-09-13;Tienda física;T009;E0046;46250;C0165;4;4;73,75;71,43
V01399;2023-12-06;Tienda física;T006;E0034;48020;C0131;3;6;175,54;172,44
V01400;2022-08-31;Tienda física;T009;E0048;50297;C0689;1;1;15,94;15,94
V01401;2022-05-26;Tienda física;T012;E0062;28006;C0277;2;2;35,84;33,76
V01402;2022-05-18;Online;ONLINE;ONLINE;28115;C0199;1;1;26,36;23,72
V01403;2023-08-29;Online;ONLINE;ONLINE;8019;C0472;4;4;137,43;133,02
V01404;2022-05-12;Online;ONLINE;ONLINE;28079;C0597;3;4;70,77;66,58
V01405;2022-03-18;Online;ONLINE;ONLINE;41038;C0098;2;3;95,15;93,92
V01406;2022-09-24;Tienda física;T011;E0057;28115;C0720;1;1;21,85;20,76
V01407;2023-02-14;Tienda física;T003;E0017;41091;C0125;2;3;41,22;38,34
V01408;2022-09-18;Online;ONLINE;ONLINE;28074;C0136;4;6;105,16;98,38
V01409;2023-12-13;Tienda física;T003;E0015;29069;C0575;2;4;82,54;79,08
V01410;2022-03-14;Online;ONLINE;ONLINE;47186;C0605;1;1;37,09;31,53
V01411;2023-10-11;Online;ONLINE;ONLINE;28074;C0632;3;3;48,74;44,74
V01412;2023-01-17;Online;ONLINE;ONLINE;28074;C0457;3;4;137,59;130,3
V01413;2023-03-06;Tienda física;T001;E0003;8019;C0778;4;5;110,54;107,55
V01414;2023-03-21;Online;ONLINE;ONLINE;47186;C0156;1;2;23,1;21,95
V01415;2023-09-11;Tienda física;T007;E0037;46250;SIN_REGISTRO;1;1;12,95;12,95
V01416;2022-10-04;Tienda física;T005;E0028;28006;C0144;4;10;309,47;303,27
V01417;2023-12-02;Tienda física;T012;E0064;46192;C0507;1;1;17,22;15,5
V01418;2022-03-09;Tienda física;T001;E0001;28079;SIN_REGISTRO;2;5;65,71;65,71
V01419;2023-01-07;Tienda física;T004;E0024;28006;C0641;2;2;63,14;61,44
V01420;2022-05-30;Online;ONLINE;ONLINE;8019;C0318;1;1;26,77;26,77
V01421;2022-01-11;Online;ONLINE;ONLINE;8019;C0324;1;2;63,38;63,38
V01422;2022-08-16;Tienda física;T003;E0016;48044;C0185;3;6;197,27;187,2
V01423;2022-05-07;Tienda física;T012;E0061;28115;C0537;4;4;84,63;82,71
V01424;2023-08-26;Tienda física;T003;E0017;28079;SIN_REGISTRO;1;1;17;16,15
V01425;2023-06-26;Tienda física;T006;E0031;46192;C0520;2;2;30,66;30,66
V01426;2023-07-19;Online;ONLINE;ONLINE;8019;C0155;2;5;123,9;123,9
V01427;2022-02-19;Tienda física;T010;E0053;29069;C0705;1;4;76,92;76,92
V01428;2023-02-03;Tienda física;T006;E0030;48020;C0191;1;1;17,74;17,74
V01429;2023-11-26;Tienda física;T004;E0021;46250;C0119;1;2;25,28;22,75
V01430;2023-05-04;Tienda física;T007;E0037;46250;SIN_REGISTRO;3;4;93,76;91,92
V01431;2022-09-23;Tienda física;T001;E0002;50297;C0681;1;3;39,09;39,09
V01432;2023-11-05;Tienda física;T009;E0046;28065;C0413;1;1;18,6;18,6
V01433;2023-01-23;Tienda física;T004;E0019;41091;C0066;2;2;30,65;28,52
V01434;2022-02-24;Online;ONLINE;ONLINE;41038;C0486;1;1;11,97;10,17
V01435;2023-12-26;Online;ONLINE;ONLINE;28074;C0630;1;1;11,54;11,54
V01436;2023-12-25;Online;ONLINE;ONLINE;41059;C0610;4;7;101,27;97,19
V01437;2023-03-26;Online;ONLINE;ONLINE;47186;C0669;5;9;247,82;239,47
V01438;2023-05-30;Tienda física;T005;E0028;46250;C0115;1;3;47,91;47,91
V01439;2023-03-15;Tienda física;T007;E0035;41091;C0744;2;3;50,9;46,82
V01440;2022-11-09;Tienda física;T008;E0042;41038;C0285;2;4;58,12;54,88
V01441;2022-11-09;Tienda física;T006;E0034;46250;C0445;3;4;70,34;64,22
V01442;2022-04-03;Tienda física;T007;E0036;41059;C0721;3;5;72,49;66,64
V01443;2022-03-20;Online;ONLINE;ONLINE;46192;C0051;1;1;21,34;18,14
V01444;2022-04-06;Tienda física;T011;E0058;8019;C0335;2;3;79,52;79,52
V01445;2022-03-28;Tienda física;T012;E0065;8019;C0041;2;3;57,16;53,36
V01446;2023-07-22;Tienda física;T011;E0056;41059;C0516;1;1;11,01;10,46
V01447;2023-03-11;Tienda física;T003;E0014;28074;C0634;1;2;67,24;57,15
V01448;2023-05-07;Online;ONLINE;ONLINE;29069;C0248;2;3;55,53;52,1
V01449;2023-02-20;Tienda física;T008;E0040;41091;C0467;3;3;66,28;64,47
V01450;2022-01-08;Online;ONLINE;ONLINE;8019;C0313;1;3;61,05;51,89
V01451;2023-12-21;Online;ONLINE;ONLINE;28006;C0111;1;3;83,67;75,3
V01452;2022-09-08;Online;ONLINE;ONLINE;46192;C0715;1;1;11,39;9,68
V01453;2023-09-14;Tienda física;T005;E0026;8019;C0312;1;1;26,15;24,84
V01454;2023-11-22;Online;ONLINE;ONLINE;28006;C0373;1;1;18,5;16,65
V01455;2022-06-29;Online;ONLINE;ONLINE;28079;C0647;7;11;345,87;342,91
V01456;2022-05-17;Online;ONLINE;ONLINE;41059;C0035;4;8;192,11;188,73
V01457;2022-02-22;Tienda física;T001;E0006;29069;C0639;2;3;40,77;39,27
V01458;2023-01-24;Online;ONLINE;ONLINE;28115;C0269;2;5;107,2;102,54
V01459;2022-04-26;Online;ONLINE;ONLINE;41091;C0502;1;2;24,84;24,84
V01460;2023-07-07;Tienda física;T002;E0012;8015;C0662;2;2;32,93;31,09
V01461;2022-11-03;Tienda física;T006;E0030;8019;C0274;3;5;66,94;64,82
V01462;2022-09-29;Tienda física;T007;E0038;46250;SIN_REGISTRO;1;1;20,57;20,57
V01463;2023-10-09;Online;ONLINE;ONLINE;28079;C0452;1;1;19,13;17,22
V01464;2022-08-11;Tienda física;T009;E0047;47186;C0710;2;3;76,2;76,2
V01465;2023-04-20;Tienda física;T011;E0060;48020;C0629;1;1;22,71;20,44
V01466;2022-02-28;Online;ONLINE;ONLINE;41059;C0430;1;1;20,2;20,2
V01467;2023-09-23;Tienda física;T006;E0033;41091;SIN_REGISTRO;7;12;234,79;232,55
V01468;2022-11-02;Online;ONLINE;ONLINE;48020;C0234;3;7;145,14;145,14
V01469;2022-01-06;Tienda física;T001;E0004;28065;C0592;1;3;45,12;45,12
V01470;2023-02-16;Tienda física;T011;E0056;28079;C0242;4;4;57,44;55,53
V01471;2022-04-14;Online;ONLINE;ONLINE;28006;C0215;1;4;79,76;75,77
V01472;2022-07-22;Tienda física;T011;E0057;8019;C0335;5;8;141,13;141,13
V01473;2023-02-25;Tienda física;T005;E0025;47186;C0151;2;2;46,81;46,81
V01474;2022-01-08;Tienda física;T009;E0047;28115;C0320;1;3;64,68;64,68
V01475;2022-08-20;Online;ONLINE;ONLINE;8015;C0662;1;2;22,56;21,43
V01476;2023-01-19;Online;ONLINE;ONLINE;28074;C0514;1;3;28,5;28,5
V01477;2023-03-15;Tienda física;T011;E0057;28074;C0731;2;3;54,85;54,85
V01478;2022-04-22;Online;ONLINE;ONLINE;47186;C0635;2;2;54,98;53,29
V01479;2022-06-15;Online;ONLINE;ONLINE;41038;C0186;1;1;27,17;27,17
V01480;2023-03-21;Tienda física;T001;E0006;8019;C0155;2;4;155,41;149,89
V01481;2023-12-28;Tienda física;T010;E0053;29069;SIN_REGISTRO;1;4;83,12;83,12
V01482;2022-07-14;Tienda física;T002;E0008;41038;C0448;1;2;23,84;23,84
V01483;2022-05-17;Online;ONLINE;ONLINE;48020;C0599;5;7;161,57;150,54
V01484;2022-12-06;Tienda física;T011;E0057;28079;C0354;1;1;13,26;13,26
V01485;2023-11-14;Tienda física;T006;E0034;41038;C0171;1;1;20,17;20,17
V01486;2023-11-13;Tienda física;T004;E0021;48020;C0131;2;2;77,6;77,6
V01487;2023-03-08;Online;ONLINE;ONLINE;41091;C0001;2;2;36,7;35,9
V01488;2023-11-30;Tienda física;T005;E0027;8019;C0312;1;2;23,36;19,86
V01489;2022-11-29;Online;ONLINE;ONLINE;28079;C0008;1;1;14,67;13,94
V01490;2022-05-15;Tienda física;T011;E0060;8015;C0029;2;5;104,32;104,32
V01491;2022-01-22;Tienda física;T011;E0056;50297;C0747;1;1;33,96;33,96
V01492;2022-12-19;Tienda física;T005;E0025;41091;C0787;3;3;67,98;66,76
V01493;2023-12-02;Tienda física;T010;E0052;28115;C0241;1;1;24,84;24,84
V01494;2023-11-26;Online;ONLINE;ONLINE;48044;C0076;2;2;58,58;56,84
V01495;2023-09-04;Tienda física;T002;E0007;41091;C0682;2;5;75,4;65,86
V01496;2023-03-21;Tienda física;T011;E0056;8015;C0604;1;3;36,81;34,97
V01497;2022-10-16;Tienda física;T003;E0015;28079;C0375;4;6;93,09;90,81
V01498;2023-03-16;Tienda física;T003;E0017;29067;C0351;3;4;139,21;130,08
V01499;2023-06-08;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;2;68,06;68,06
V01500;2022-10-15;Tienda física;T008;E0042;8019;C0569;1;2;38,76;38,76
V01501;2023-12-19;Tienda física;T008;E0043;46192;C0233;4;4;58,66;58,66
V01502;2022-07-23;Tienda física;T006;E0031;41091;SIN_REGISTRO;2;3;50,44;48,92
V01503;2023-12-19;Tienda física;T001;E0003;50297;C0141;6;8;137,21;134,52
V01504;2022-07-13;Online;ONLINE;ONLINE;48044;C0090;4;6;82,88;79,22
V01505;2022-08-23;Tienda física;T011;E0060;41038;C0515;1;4;117,64;117,64
V01506;2023-02-15;Tienda física;T002;E0009;28074;C0122;6;8;163,68;160,73
V01507;2022-07-16;Tienda física;T003;E0015;41059;C0059;1;1;27,42;27,42
V01508;2022-01-19;Online;ONLINE;ONLINE;29069;C0128;2;2;40,67;36,6
V01509;2022-04-04;Online;ONLINE;ONLINE;41091;C0031;2;2;36,61;36,61
V01510;2023-02-22;Tienda física;T008;E0045;41059;C0315;7;10;243,45;226,16
V01511;2023-12-18;Online;ONLINE;ONLINE;8019;C0053;1;2;58,72;49,91
V01512;2022-08-16;Online;ONLINE;ONLINE;41059;C0126;1;4;73,24;73,24
V01513;2023-05-06;Tienda física;T010;E0050;48020;C0364;4;6;192,98;192,4
V01514;2023-10-22;Tienda física;T005;E0027;8019;C0323;8;10;153,52;152,69
V01515;2022-04-23;Online;ONLINE;ONLINE;28079;C0797;1;1;10,57;10,57
V01516;2022-10-15;Online;ONLINE;ONLINE;8019;C0268;5;6;112,08;108,47
V01517;2022-09-10;Tienda física;T005;E0029;46250;C0674;2;2;44,15;42,16
V01518;2022-07-06;Tienda física;T009;E0048;8019;C0573;2;5;84,13;84,13
V01519;2022-02-23;Tienda física;T011;E0060;48020;C0364;1;1;29,47;25,05
V01520;2022-08-06;Tienda física;T001;E0002;28079;C0344;1;1;16,37;16,37
V01521;2022-10-14;Tienda física;T009;E0049;29067;C0283;3;5;242,57;230,24
V01522;2023-03-18;Tienda física;T009;E0048;48020;C0616;1;2;63,46;63,46
V01523;2023-05-19;Tienda física;T009;E0047;41038;C0486;4;4;81,15;77,47
V01524;2022-11-08;Tienda física;T010;E0054;28079;C0647;3;3;56,92;55,45
V01525;2023-11-17;Online;ONLINE;ONLINE;8019;C0298;3;8;154,57;148,59
V01526;2022-12-06;Tienda física;T003;E0016;48020;C0702;7;7;170,04;168,82
V01527;2023-08-27;Tienda física;T005;E0028;8019;SIN_REGISTRO;2;3;66,59;61,38
V01528;2022-09-01;Tienda física;T010;E0050;28006;C0665;2;4;121,8;112,16
V01529;2022-08-04;Tienda física;T005;E0028;29067;C0230;1;1;15,02;13,52
V01530;2022-03-31;Tienda física;T001;E0006;41038;C0695;1;2;27,98;27,98
V01531;2023-10-07;Tienda física;T008;E0043;8015;C0534;1;1;11,05;9,39
V01532;2022-02-12;Tienda física;T003;E0016;48044;C0172;1;1;16,47;14,82
V01533;2022-07-17;Tienda física;T012;E0065;41091;C0031;3;4;90,44;86,51
V01534;2022-04-12;Tienda física;T004;E0020;8019;C0196;1;3;55,26;55,26
V01535;2022-11-05;Tienda física;T009;E0049;48044;SIN_REGISTRO;1;3;76,89;65,36
V01536;2022-07-26;Online;ONLINE;ONLINE;47186;C0308;2;2;38,83;36,02
V01537;2022-02-14;Tienda física;T005;E0025;50297;C0367;1;2;28,36;28,36
V01538;2023-03-05;Online;ONLINE;ONLINE;28006;C0558;1;1;11,09;9,98
V01539;2023-07-28;Tienda física;T003;E0015;29067;C0217;1;3;51,57;51,57
V01540;2023-04-05;Tienda física;T009;E0046;48044;C0158;2;5;239,3;221,79
V01541;2023-03-23;Online;ONLINE;ONLINE;28006;C0157;6;6;172,6;169,24
V01542;2023-03-06;Online;ONLINE;ONLINE;28079;C0121;2;3;67,35;62,71
V01543;2022-06-20;Tienda física;T008;E0045;41091;C0734;1;1;14,73;13,26
V01544;2023-12-15;Online;ONLINE;ONLINE;28115;C0788;1;1;23,98;23,98
V01545;2022-02-16;Online;ONLINE;ONLINE;;SIN_REGISTRO;1;1;25,33;22,8
V01546;2023-12-12;Tienda física;T008;E0042;8019;C0210;2;2;37,08;37,08
V01547;2023-05-22;Online;ONLINE;ONLINE;29067;C0458;1;1;16,5;14,03
V01548;2022-06-19;Online;ONLINE;ONLINE;29069;C0393;4;5;127,68;122,27
V01549;2023-07-30;Tienda física;T010;E0051;46192;C0421;1;1;15,7;14,91
V01550;2023-09-14;Online;ONLINE;ONLINE;;SIN_REGISTRO;2;3;89,55;89,55
V01551;2022-07-08;Tienda física;T012;E0062;41059;C0565;2;2;30,21;29,37
V01552;2023-08-09;Online;ONLINE;ONLINE;28079;C0559;2;2;53;53
V01553;2023-06-10;Tienda física;T011;E0056;28079;C0380;2;4;59,41;58,55
V01554;2022-11-07;Tienda física;T009;E0047;8019;C0425;1;2;40,38;40,38
V01555;2023-12-27;Tienda física;T004;E0022;41038;C0110;4;4;146,16;142,9
V01556;2022-06-25;Tienda física;T012;E0062;28006;SIN_REGISTRO;1;1;26,77;26,77
