linea_id;venta_id;num_linea;isbn;categoria;precio_unitario;unidades;importe_bruto;descuento_pct;importe_neto
L004355;V01928;3;978-919-458-9204-7;Arte y Fotografía;57,88;1;57,88;0;57,88
L004356;V01928;4;978-281-712-1411-5;Ciencia y Tecnología;24,5;1;24,5;0,1;22,05
L004357;V01929;1;978-360-438-5995-3;Historia;19,75;1;19,75;0,05;18,76
L004358;V01929;2;978-355-978-8276-6;Arte y Fotografía;36;1;36;0,05;34,2
L004359;V01929;3;978-364-903-8072-0;Historia;29,22;1;29,22;0;29,22
L004360;V01930;1;978-672-933-6176-0;Ficción;14,14;3;42,42;0;42,42
L004361;V01930;2;978-367-777-9229-9;Idiomas;35,49;3;106,47;0;106,47
L004362;V01931;1;978-748-716-2649-3;Infantil/Juvenil;14,62;2;29,24;0;29,24
L004363;V01931;2;978-762-399-4032-4;Ficción;19,95;1;19,95;0;19,95
L004364;V01932;1;978-456-727-5246-1;Ciencia y Tecnología;33,24;1;33,24;0;33,24
L004365;V01932;2;978-513-811-9625-1;Infantil/Juvenil;5,82;3;17,46;0,1;15,71
L004366;V01932;3;978-820-318-7501-7;Economía/Negocios;20,72;1;20,72;0,05;19,68
L004367;V01933;1;978-577-358-7123-6;Infantil/Juvenil;12,39;2;24,78;0;24,78
L004368;V01934;1;978-247-475-6315-8;Idiomas;25,64;1;25,64;0;25,64
L004369;V01934;2;978-724-841-4588-4;No Ficción;22,58;1;22,58;0,05;21,45
L004370;V01935;1;978-654-280-9485-8;Idiomas;30,06;2;60,12;0,05;57,11
L004371;V01936;1;978-274-161-4788-5;No Ficción;19,03;2;38,06;0,15;32,35
L004372;V01936;2;978-522-284-8686-3;Arte y Fotografía;58,56;1;58,56;0,1;52,7
L004373;V01936;3;978-154-489-3114-8;Idiomas;40,64;1;40,64;0,05;38,61
L004374;V01936;4;978-84-577-6016-7;Cómics/Manga;11,87;1;11,87;0;11,87
L004375;V01936;5;978-325-574-8203-0;Arte y Fotografía;50,7;1;50,7;0,05;48,16
L004376;V01936;6;978-108-849-2817-9;Arte y Fotografía;28,2;1;28,2;0;28,2
L004377;V01936;7;978-394-434-1016-0;Autoayuda;19,49;1;19,49;0,05;18,52
L004378;V01936;8;978-283-408-4798-6;Idiomas;41,32;1;41,32;0;41,32
L004379;V01937;1;978-900-579-3997-9;Autoayuda;17,35;3;52,05;0;52,05
L004380;V01937;2;978-931-804-1732-3;Ficción;18,01;1;18,01;0;18,01
L004381;V01937;3;978-892-276-5338-7;Cómics/Manga;13,44;1;13,44;0;13,44
L004382;V01937;4;978-907-199-1656-5;Ficción;20,32;1;20,32;0;20,32
L004383;V01937;5;978-84-577-6016-7;Cómics/Manga;10,76;1;10,76;0,05;10,22
L004384;V01937;6;978-708-566-2923-6;Economía/Negocios;24,07;3;72,21;0,1;64,99
L004385;V01937;7;978-449-468-5538-4;Ciencia y Tecnología;40,24;2;80,48;0;80,48
L004386;V01937;8;978-336-624-5789-7;Infantil/Juvenil;10,56;1;10,56;0;10,56
L004387;V01937;9;978-184-994-8575-3;No Ficción;20,26;2;40,52;0;40,52
L004388;V01938;1;978-248-363-9178-7;Ficción;13,52;4;54,08;0;54,08
L004389;V01939;1;978-745-670-3804-3;Idiomas;24,51;1;24,51;0,1;22,06
L004390;V01939;2;978-240-395-7211-6;Historia;14,8;3;44,4;0,05;42,18
L004391;V01939;3;978-745-670-3804-3;Idiomas;25,73;1;25,73;0;25,73
L004392;V01939;4;978-627-877-3175-3;Ficción;17,15;1;17,15;0,05;16,29
L004393;V01940;1;978-799-642-3498-2;Autoayuda;16,95;2;33,9;0;33,9
L004394;V01941;1;978-419-565-3535-7;Historia;21,62;1;21,62;0,15;18,38
L004395;V01942;1;978-805-587-3818-8;Ciencia y Tecnología;27,68;2;55,36;0,15;47,06
L004396;V01942;2;978-687-752-7285-7;No Ficción;24,02;1;24,02;0,1;21,62
L004397;V01943;1;978-778-123-3658-1;Economía/Negocios;22,81;2;45,62;0;45,62
L004398;V01943;2;978-833-881-8394-1;Cómics/Manga;16,25;1;16,25;0;16,25
L004399;V01944;1;978-223-391-6711-2;Ciencia y Tecnología;28,03;1;28,03;0;28,03
L004400;V01945;1;978-385-281-9631-7;Autoayuda;17,96;1;17,96;0;17,96
L004401;V01946;1;978-528-426-5538-2;Infantil/Juvenil;11,82;3;35,46;0,05;33,69
L004402;V01946;2;978-223-391-6711-2;Ciencia y Tecnología;22,09;1;22,09;0;22,09
L004403;V01947;1;978-744-226-1477-7;Arte y Fotografía;52,06;2;104,12;0;104,12
L004404;V01947;2;978-641-372-4300-3;Infantil/Juvenil;8,9;1;8,9;0,1;8,01
L004405;V01947;3;978-822-970-9521-1;Cómics/Manga;14,9;2;29,8;0;29,8
L004406;V01947;4;978-564-275-3976-1;Cómics/Manga;11,06;1;11,06;0;11,06
L004407;V01948;1;978-835-785-3308-5;No Ficción;18,75;2;37,5;0;37,5
L004408;V01948;2;978-877-815-9541-5;No Ficción;21,78;1;21,78;0,05;20,69
L004409;V01948;3;978-608-876-4645-9;Ciencia y Tecnología;41,06;1;41,06;0;41,06
L004410;V01949;1;978-905-417-7108-9;Autoayuda;20,89;3;62,67;0;62,67
L004411;V01949;2;978-144-616-2214-3;Ciencia y Tecnología;23,2;1;23,2;0;23,2
L004412;V01950;1;978-149-785-9681-4;Ciencia y Tecnología;31,35;1;31,35;0,1;28,22
L004413;V01950;2;978-346-878-2154-0;No Ficción;12,95;2;25,9;0,05;24,6
L004414;V01951;1;978-357-410-2196-1;Autoayuda;16,34;1;16,34;0;16,34
L004415;V01952;1;978-608-876-4645-9;Ciencia y Tecnología;32,42;1;32,42;0;32,42
L004416;V01953;1;978-240-483-5945-4;Idiomas;27,2;2;54,4;0,15;46,24
L004417;V01953;2;978-700-651-4420-4;Economía/Negocios;25,17;2;50,34;0,05;47,82
L004418;V01953;3;978-451-996-9698-0;Historia;30,38;1;30,38;0,05;28,86
L004419;V01954;1;978-178-245-3533-6;Infantil/Juvenil;11,64;1;11,64;0,1;10,48
L004420;V01954;2;978-306-402-3822-9;Ficción;11,53;1;11,53;0;11,53
L004421;V01954;3;978-135-381-4723-9;Autoayuda;20,72;1;20,72;0,05;19,68
L004422;V01955;1;978-854-388-9496-0;Idiomas;28,65;1;28,65;0;28,65
L004423;V01955;2;978-875-670-9963-4;Infantil/Juvenil;11,53;1;11,53;0;11,53
L004424;V01956;1;978-859-404-3858-9;Economía/Negocios;22,96;1;22,96;0,15;19,52
L004425;V01957;1;978-264-462-3724-2;Infantil/Juvenil;11,23;1;11,23;0,05;10,67
L004426;V01958;1;978-309-454-9156-3;No Ficción;18,49;3;55,47;0;55,47
L004427;V01959;1;978-387-548-2312-7;Ciencia y Tecnología;26,5;1;26,5;0;26,5
L004428;V01960;1;978-695-477-5046-9;Ficción;13,76;2;27,52;0;27,52
L004429;V01960;2;978-794-647-2734-4;Autoayuda;19,65;1;19,65;0,05;18,67
L004430;V01960;3;978-200-750-2038-2;Ciencia y Tecnología;22,46;1;22,46;0;22,46
L004431;V01961;1;978-774-998-1291-2;Infantil/Juvenil;13,57;1;13,57;0;13,57
L004432;V01962;1;978-933-124-7287-4;Ciencia y Tecnología;27,53;1;27,53;0;27,53
L004433;V01962;2;978-139-101-2344-1;Cómics/Manga;10,37;1;10,37;0;10,37
L004434;V01963;1;978-338-859-7630-6;Infantil/Juvenil;12,3;1;12,3;0,05;11,69
L004435;V01963;2;978-182-221-3353-4;Cómics/Manga;14,8;1;14,8;0,1;13,32
L004436;V01964;1;978-248-363-9178-7;Ficción;15,85;1;15,85;0;15,85
L004437;V01965;1;978-600-433-3610-6;Ficción;12,46;1;12,46;0;12,46
L004438;V01965;2;978-504-946-9493-7;Ficción;14,27;2;28,54;0,05;27,11
L004439;V01966;1;978-838-494-5566-9;Autoayuda;19,7;1;19,7;0,15;16,74
L004440;V01967;1;978-794-647-2734-4;Autoayuda;15,83;1;15,83;0;15,83
L004441;V01968;1;978-691-168-8254-3;Idiomas;28,75;1;28,75;0,05;27,31
L004442;V01968;2;978-427-355-1778-8;No Ficción;18,69;3;56,07;0;56,07
L004443;V01968;3;978-179-384-4400-2;Ciencia y Tecnología;37,53;1;37,53;0;37,53
L004444;V01968;4;978-897-624-2686-7;Cómics/Manga;13,22;1;13,22;0;13,22
L004445;V01969;1;978-877-585-1611-0;Historia;21,55;4;86,2;0,15;73,27
L004446;V01969;2;978-622-354-7651-4;Cómics/Manga;14,88;1;14,88;0,05;14,14
L004447;V01969;3;978-107-959-4614-9;Infantil/Juvenil;13,76;1;13,76;0,05;13,07
L004448;V01970;1;978-503-296-7936-9;No Ficción;17,71;3;53,13;0;53,13
L004449;V01970;2;978-504-946-9493-7;Ficción;14,21;1;14,21;0;14,21
L004450;V01970;3;978-121-212-1381-2;Economía/Negocios;28,09;1;28,09;0,1;25,28
L004451;V01971;1;978-900-451-4352-7;Ficción;13,91;1;13,91;0;13,91
L004452;V01971;2;978-900-579-3997-9;Autoayuda;16,67;1;16,67;0;16,67
L004453;V01972;1;978-184-994-8575-3;No Ficción;21,23;1;21,23;0,1;19,11
L004454;V01973;1;978-323-671-6518-3;Infantil/Juvenil;11,72;1;11,72;0;11,72
L004455;V01973;2;978-762-399-4032-4;Ficción;21,63;3;64,89;0,05;61,65
L004456;V01974;1;978-92-450-9542-6;Infantil/Juvenil;15;2;30;0,1;27
L004457;V01974;2;978-614-685-2567-3;Autoayuda;13,38;1;13,38;0,1;12,04
L004458;V01975;1;978-256-409-5068-9;Economía/Negocios;25,69;1;25,69;0;25,69
L004459;V01976;1;978-743-196-6499-9;Historia;20,99;2;41,98;0,1;37,78
L004460;V01977;1;978-573-271-1330-8;No Ficción;22,5;1;22,5;0;22,5
L004461;V01977;2;978-600-433-3610-6;Ficción;11,11;1;11,11;0;11,11
L004462;V01978;1;978-764-992-5572-3;Ficción;13,13;1;13,13;0,15;11,16
L004463;V01979;1;978-577-358-7123-6;Infantil/Juvenil;12,29;1;12,29;0,15;10,45
L004464;V01980;1;978-865-469-6850-1;Economía/Negocios;26,51;2;53,02;0;53,02
L004465;V01980;2;978-360-438-5995-3;Historia;26,04;3;78,12;0;78,12
L004466;V01981;1;978-313-660-8056-8;Autoayuda;17,07;1;17,07;0,05;16,22
L004467;V01981;2;978-580-923-2256-1;Cómics/Manga;9,03;1;9,03;0;9,03
L004468;V01982;1;978-465-496-1601-4;No Ficción;20,92;2;41,84;0;41,84
L004469;V01982;2;978-935-253-2644-2;Autoayuda;16,6;3;49,8;0;49,8
L004470;V01982;3;978-107-959-4614-9;Infantil/Juvenil;14,72;1;14,72;0,05;13,98
L004471;V01982;4;978-854-388-9496-0;Idiomas;31,2;1;31,2;0,1;28,08
L004472;V01983;1;978-509-902-1338-9;Historia;19,88;3;59,64;0;59,64
L004473;V01984;1;978-729-607-4233-9;Ficción;13,46;1;13,46;0,1;12,11
L004474;V01985;1;978-475-288-8850-9;Infantil/Juvenil;14,02;1;14,02;0,05;13,32
L004475;V01985;2;978-623-421-5070-2;Idiomas;32,02;1;32,02;0;32,02
L004476;V01986;1;978-325-995-9652-2;No Ficción;18,58;1;18,58;0,05;17,65
L004477;V01986;2;978-459-633-7777-8;Ciencia y Tecnología;54,83;1;54,83;0;54,83
L004478;V01986;3;978-437-232-3434-5;Arte y Fotografía;68,12;1;68,12;0,05;64,71
L004479;V01987;1;978-135-402-8014-9;Historia;19,8;1;19,8;0;19,8
L004480;V01988;1;978-875-138-1557-3;Economía/Negocios;27,8;3;83,4;0;83,4
L004481;V01988;2;978-239-793-2478-9;Ficción;10,75;2;21,5;0;21,5
L004482;V01988;3;978-275-885-4670-4;Cómics/Manga;10,86;3;32,58;0;32,58
L004483;V01988;4;978-734-813-1654-3;Autoayuda;11,57;1;11,57;0,1;10,41
L004484;V01989;1;978-816-635-8263-9;No Ficción;18,27;2;36,54;0,1;32,89
L004485;V01990;1;978-92-450-9542-6;Infantil/Juvenil;12,36;2;24,72;0,15;21,01
L004486;V01990;2;978-414-313-6609-1;Idiomas;19,62;1;19,62;0;19,62
L004487;V01990;3;978-316-635-9114-1;Economía/Negocios;33,14;1;33,14;0;33,14
L004488;V01991;1;978-610-645-6058-5;Arte y Fotografía;37,33;1;37,33;0,15;31,73
L004489;V01991;2;978-84-445-7546-9;Cómics/Manga;12,23;1;12,23;0;12,23
L004490;V01992;1;978-446-802-3743-0;No Ficción;21,39;1;21,39;0,1;19,25
L004491;V01992;2;978-573-271-1330-8;No Ficción;23,15;1;23,15;0;23,15
L004492;V01993;1;978-456-727-5246-1;Ciencia y Tecnología;31,35;1;31,35;0;31,35
L004493;V01994;1;978-283-408-4798-6;Idiomas;24,06;1;24,06;0;24,06
L004494;V01994;2;978-161-532-2583-8;Historia;20,13;1;20,13;0;20,13
L004495;V01995;1;978-124-975-2564-9;No Ficción;19,1;2;38,2;0,15;32,47
L004496;V01995;2;978-176-157-6586-1;Idiomas;23,94;1;23,94;0;23,94
L004497;V01996;1;978-336-624-5789-7;Infantil/Juvenil;15,1;1;15,1;0,05;14,34
L004498;V01996;2;978-239-791-5253-1;Cómics/Manga;8,86;1;8,86;0;8,86
L004499;V01997;1;978-769-500-9718-7;Ficción;16,79;2;33,58;0;33,58
L004500;V01997;2;978-121-212-1381-2;Economía/Negocios;31,49;1;31,49;0,1;28,34
L004501;V01997;3;978-109-538-2707-6;Cómics/Manga;9,71;1;9,71;0;9,71
L004502;V01998;1;978-517-689-1853-0;No Ficción;19,44;1;19,44;0,1;17,5
L004503;V01998;2;978-98-710-6065-0;Historia;18,48;3;55,44;0,05;52,67
L004504;V01999;1;978-235-577-9532-4;Autoayuda;16,09;1;16,09;0;16,09
L004505;V01999;2;978-166-288-1975-0;Autoayuda;13,7;2;27,4;0;27,4
L004506;V02000;1;978-223-391-6711-2;Ciencia y Tecnología;28,08;2;56,16;0;56,16
L004507;V02000;2;978-441-887-3949-4;Idiomas;39,89;3;119,67;0;119,67
L004508;V02001;1;978-98-710-6065-0;Historia;18,59;2;37,18;0,05;35,32
L004509;V02002;1;978-120-673-4398-7;Ciencia y Tecnología;31,57;1;31,57;0;31,57
L004510;V02002;2;978-313-359-8062-0;Economía/Negocios;25,77;2;51,54;0;51,54
L004511;V02002;3;978-239-793-2478-9;Ficción;10,62;2;21,24;0;21,24
L004512;V02002;4;978-404-698-7939-4;Arte y Fotografía;43,46;2;86,92;0;86,92
L004513;V02002;5;978-419-565-3535-7;Historia;27,26;1;27,26;0,1;24,53
L004514;V02002;6;978-323-982-2674-9;No Ficción;25,64;1;25,64;0,1;23,08
L004515;V02002;7;978-282-681-8930-4;Autoayuda;21,09;1;21,09;0;21,09
L004516;V02002;8;978-945-982-4869-0;Infantil/Juvenil;12,26;1;12,26;0;12,26
L004517;V02003;1;978-486-649-2452-9;Infantil/Juvenil;11,7;1;11,7;0,1;10,53
L004518;V02003;2;978-907-521-4294-4;Cómics/Manga;9,05;1;9,05;0;9,05
L004519;V02003;3;978-163-567-3095-8;Cómics/Manga;11,89;2;23,78;0,05;22,59
L004520;V02004;1;978-227-188-8486-8;Infantil/Juvenil;12,29;4;49,16;0;49,16
L004521;V02004;2;978-690-808-8261-7;Ficción;18,01;1;18,01;0;18,01
L004522;V02005;1;978-376-480-1998-3;No Ficción;17,31;1;17,31;0;17,31
L004523;V02006;1;978-608-360-8841-1;Idiomas;27,12;1;27,12;0,05;25,76
L004524;V02007;1;978-232-161-3242-4;Ficción;14,02;2;28,04;0,15;23,83
L004525;V02008;1;978-385-275-1371-8;Autoayuda;17,22;2;34,44;0;34,44
L004526;V02009;1;978-438-705-7148-7;No Ficción;16,78;1;16,78;0,05;15,94
L004527;V02010;1;978-335-715-3170-0;Arte y Fotografía;38,78;1;38,78;0;38,78
L004528;V02010;2;978-419-565-3535-7;Historia;25,12;1;25,12;0,1;22,61
L004529;V02011;1;978-135-381-4723-9;Autoayuda;16,72;2;33,44;0;33,44
L004530;V02012;1;978-300-553-5220-8;Autoayuda;15,78;1;15,78;0;15,78
L004531;V02012;2;978-98-275-9461-8;Historia;16,81;1;16,81;0,05;15,97
L004532;V02013;1;978-239-793-2478-9;Ficción;13,7;3;41,1;0,1;36,99
L004533;V02014;1;978-802-259-7496-1;Ficción;14,91;3;44,73;0,1;40,26
L004534;V02014;2;978-419-565-3535-7;Historia;28,66;1;28,66;0;28,66
L004535;V02014;3;978-931-763-4567-1;Autoayuda;14,6;1;14,6;0;14,6
L004536;V02014;4;978-581-333-2286-3;Arte y Fotografía;41,47;1;41,47;0,05;39,4
L004537;V02015;1;978-623-421-5070-2;Idiomas;23,67;2;47,34;0,05;44,97
L004538;V02015;2;978-691-168-8254-3;Idiomas;34,21;1;34,21;0;34,21
L004539;V02016;1;978-307-344-5651-5;Cómics/Manga;10,45;1;10,45;0,15;8,88
L004540;V02016;2;978-263-531-6373-4;Historia;27,33;2;54,66;0,1;49,19
L004541;V02017;1;978-150-343-9082-2;Economía/Negocios;21,29;1;21,29;0,1;19,16
L004542;V02018;1;978-664-980-6087-1;Ficción;16,04;1;16,04;0;16,04
L004543;V02018;2;978-438-705-7148-7;No Ficción;17,72;2;35,44;0;35,44
L004544;V02019;1;978-316-635-9114-1;Economía/Negocios;22,64;1;22,64;0,15;19,24
L004545;V02020;1;978-769-279-2603-9;Cómics/Manga;10,8;1;10,8;0,1;9,72
L004546;V02021;1;978-346-878-2154-0;No Ficción;18,88;1;18,88;0,1;16,99
L004547;V02021;2;978-822-970-9521-1;Cómics/Manga;14,36;2;28,72;0;28,72
L004548;V02021;3;978-240-395-7211-6;Historia;16,46;1;16,46;0;16,46
L004549;V02022;1;978-363-793-8260-5;No Ficción;16,37;2;32,74;0;32,74
L004550;V02023;1;978-626-527-5190-1;Infantil/Juvenil;12,9;1;12,9;0,15;10,96
L004551;V02023;2;978-401-788-3742-8;Autoayuda;11,12;2;22,24;0;22,24
L004552;V02024;1;978-585-589-4870-2;Economía/Negocios;22,98;2;45,96;0;45,96
L004553;V02025;1;978-688-702-3771-2;Autoayuda;15,31;1;15,31;0,15;13,01
L004554;V02025;2;978-338-859-7630-6;Infantil/Juvenil;11,91;1;11,91;0;11,91
L004555;V02026;1;978-430-191-7308-4;Ciencia y Tecnología;34,31;2;68,62;0;68,62
L004556;V02027;1;978-306-402-3822-9;Ficción;16,35;1;16,35;0,15;13,9
L004557;V02027;2;978-931-763-4567-1;Autoayuda;14,91;3;44,73;0;44,73
L004558;V02027;3;978-135-381-4723-9;Autoayuda;20,1;1;20,1;0,05;19,09
L004559;V02027;4;978-858-304-2990-8;Ficción;18,89;3;56,67;0,1;51
L004560;V02028;1;978-323-982-2674-9;No Ficción;18,97;1;18,97;0,05;18,02
L004561;V02029;1;978-528-426-5538-2;Infantil/Juvenil;13,73;4;54,92;0;54,92
L004562;V02030;1;978-468-666-6197-4;Infantil/Juvenil;13,7;1;13,7;0,1;12,33
L004563;V02030;2;978-627-877-3175-3;Ficción;14,31;1;14,31;0;14,31
L004564;V02031;1;978-282-681-8930-4;Autoayuda;17,73;1;17,73;0;17,73
L004565;V02031;2;978-574-439-5255-2;Autoayuda;16,42;1;16,42;0;16,42
L004566;V02032;1;978-598-894-6527-3;Infantil/Juvenil;15,32;4;61,28;0;61,28
L004567;V02032;2;978-322-536-2462-4;Economía/Negocios;18,52;2;37,04;0,05;35,19
L004568;V02032;3;978-246-871-5491-1;No Ficción;14,43;1;14,43;0,05;13,71
L004569;V02032;4;978-613-734-5665-7;No Ficción;20,88;1;20,88;0;20,88
L004570;V02033;1;978-762-399-4032-4;Ficción;14,69;3;44,07;0,1;39,66
L004571;V02033;2;978-942-167-2975-5;Ciencia y Tecnología;31,43;2;62,86;0;62,86
L004572;V02034;1;978-764-340-1664-1;Autoayuda;19,39;3;58,17;0;58,17
L004573;V02035;1;978-468-666-6197-4;Infantil/Juvenil;15,22;2;30,44;0,05;28,92
L004574;V02035;2;978-346-878-2154-0;No Ficción;13,62;1;13,62;0;13,62
L004575;V02036;1;978-441-887-3949-4;Idiomas;33,15;1;33,15;0;33,15
L004576;V02037;1;978-802-259-7496-1;Ficción;14,06;1;14,06;0,15;11,95
L004577;V02037;2;978-772-661-8669-5;Historia;22,01;2;44,02;0,05;41,82
L004578;V02037;3;978-769-500-9718-7;Ficción;17,47;1;17,47;0;17,47
L004579;V02037;4;978-676-773-2135-1;Arte y Fotografía;40,4;1;40,4;0,1;36,36
L004580;V02038;1;978-204-801-5748-2;Historia;20,26;3;60,78;0,1;54,7
L004581;V02039;1;978-142-232-2221-1;Ciencia y Tecnología;33,21;1;33,21;0;33,21
L004582;V02039;2;978-98-710-6065-0;Historia;18,39;1;18,39;0,1;16,55
L004583;V02040;1;978-381-226-9068-6;Infantil/Juvenil;11,45;1;11,45;0;11,45
L004584;V02041;1;978-87-635-8259-0;Infantil/Juvenil;12,58;2;25,16;0,1;22,64
L004585;V02042;1;978-465-496-1601-4;No Ficción;17,47;1;17,47;0,05;16,6
L004586;V02043;1;978-111-463-4794-2;Infantil/Juvenil;13,08;1;13,08;0,15;11,12
L004587;V02043;2;978-577-358-7123-6;Infantil/Juvenil;12,11;1;12,11;0;12,11
L004588;V02043;3;978-819-931-4956-3;Cómics/Manga;10,93;1;10,93;0;10,93
L004589;V02044;1;978-87-635-8259-0;Infantil/Juvenil;18,84;1;18,84;0,05;17,9
L004590;V02044;2;978-907-199-1656-5;Ficción;18,33;3;54,99;0;54,99
L004591;V02045;1;978-888-455-7868-2;Historia;20,21;1;20,21;0;20,21
L004592;V02046;1;978-301-106-5151-5;Infantil/Juvenil;13,11;1;13,11;0,15;11,14
L004593;V02046;2;978-149-785-9681-4;Ciencia y Tecnología;31,67;1;31,67;0;31,67
L004594;V02046;3;978-111-763-2974-9;Economía/Negocios;37,34;1;37,34;0;37,34
L004595;V02047;1;978-835-104-9732-4;Ficción;15,42;2;30,84;0,05;29,3
L004596;V02047;2;978-147-626-9040-2;Autoayuda;19,92;1;19,92;0;19,92
L004597;V02048;1;978-779-725-8944-4;Ficción;15,36;4;61,44;0;61,44
L004598;V02048;2;978-635-721-6730-5;Historia;23,55;1;23,55;0;23,55
L004599;V02049;1;978-490-438-7939-8;Infantil/Juvenil;11,36;2;22,72;0;22,72
L004600;V02049;2;978-401-788-3742-8;Autoayuda;10,93;2;21,86;0;21,86
L004601;V02049;3;978-941-549-1942-6;Ficción;15,33;2;30,66;0;30,66
L004602;V02050;1;978-626-527-5190-1;Infantil/Juvenil;11,94;3;35,82;0,1;32,24
L004603;V02050;2;978-935-253-2644-2;Autoayuda;17,18;3;51,54;0;51,54
L004604;V02050;3;978-522-284-8686-3;Arte y Fotografía;65,43;1;65,43;0;65,43
L004605;V02050;4;978-363-793-8260-5;No Ficción;21,18;1;21,18;0,05;20,12
L004606;V02050;5;978-938-140-6651-2;Historia;22,4;1;22,4;0,05;21,28
L004607;V02050;6;978-581-333-2286-3;Arte y Fotografía;35,87;1;35,87;0;35,87
L004608;V02051;1;978-636-108-9731-9;Historia;19,97;1;19,97;0,15;16,97
L004609;V02051;2;978-744-456-1346-5;Ciencia y Tecnología;28,14;1;28,14;0;28,14
L004610;V02051;3;978-335-591-1317-0;No Ficción;22,86;1;22,86;0,1;20,57
L004611;V02051;4;978-290-919-3843-2;Cómics/Manga;11,65;1;11,65;0,05;11,07
L004612;V02051;5;978-600-433-3610-6;Ficción;11,13;2;22,26;0,1;20,03
L004613;V02051;6;978-406-177-6925-8;Cómics/Manga;12,67;2;25,34;0;25,34
L004614;V02051;7;978-251-212-5089-0;Infantil/Juvenil;14,02;1;14,02;0,1;12,62
L004615;V02052;1;978-839-657-4984-1;Economía/Negocios;28,68;1;28,68;0;28,68
L004616;V02052;2;978-668-756-6823-6;Historia;33,08;1;33,08;0;33,08
L004617;V02053;1;978-371-118-6972-0;Infantil/Juvenil;12,77;3;38,31;0,15;32,56
L004618;V02053;2;978-424-794-2190-0;Cómics/Manga;14,18;1;14,18;0;14,18
L004619;V02053;3;978-441-887-3949-4;Idiomas;40,53;1;40,53;0;40,53
L004620;V02054;1;978-690-808-8261-7;Ficción;17,87;2;35,74;0;35,74
L004621;V02054;2;978-772-661-8669-5;Historia;25,13;2;50,26;0;50,26
L004622;V02054;3;978-621-332-7897-6;Idiomas;42,55;1;42,55;0;42,55
L004623;V02055;1;978-373-516-6953-3;Autoayuda;16,71;1;16,71;0,1;15,04
L004624;V02055;2;978-547-965-4305-6;Ficción;15,46;1;15,46;0;15,46
L004625;V02055;3;978-381-226-9068-6;Infantil/Juvenil;8,48;1;8,48;0,1;7,63
L004626;V02055;4;978-701-999-5961-4;Economía/Negocios;38,97;1;38,97;0;38,97
L004627;V02055;5;978-748-859-4004-6;Ciencia y Tecnología;18,15;1;18,15;0,05;17,24
L004628;V02055;6;978-255-369-2720-9;Historia;16,23;1;16,23;0;16,23
L004629;V02056;1;978-851-856-6115-3;Ficción;17,26;2;34,52;0,15;29,34
L004630;V02057;1;978-256-409-5068-9;Economía/Negocios;27,33;3;81,99;0;81,99
L004631;V02057;2;978-636-108-9731-9;Historia;13,76;1;13,76;0;13,76
L004632;V02058;1;978-813-453-2911-4;Idiomas;38,85;2;77,7;0;77,7
L004633;V02058;2;978-777-506-4233-9;Idiomas;37,92;2;75,84;0;75,84
L004634;V02058;3;978-419-565-3535-7;Historia;25,23;2;50,46;0;50,46
L004635;V02058;4;978-863-314-7005-3;No Ficción;17,8;1;17,8;0;17,8
L004636;V02059;1;978-846-932-7339-5;Historia;19,21;4;76,84;0,15;65,31
L004637;V02059;2;978-794-857-9642-2;Cómics/Manga;10,79;2;21,58;0,1;19,42
L004638;V02059;3;978-897-624-2686-7;Cómics/Manga;14,78;3;44,34;0;44,34
L004639;V02060;1;978-532-670-9974-8;Historia;21,88;2;43,76;0,15;37,2
L004640;V02061;1;978-851-856-6115-3;Ficción;16,28;1;16,28;0,15;13,84
L004641;V02061;2;978-114-323-7722-0;Historia;28,1;1;28,1;0;28,1
L004642;V02061;3;978-531-362-6850-2;Idiomas;26,18;1;26,18;0;26,18
L004643;V02061;4;978-863-314-7005-3;No Ficción;17,19;1;17,19;0;17,19
L004644;V02061;5;978-817-238-8367-0;Economía/Negocios;40,01;1;40,01;0,05;38,01
L004645;V02061;6;978-92-450-9542-6;Infantil/Juvenil;12,11;1;12,11;0,05;11,5
L004646;V02061;7;978-835-785-3308-5;No Ficción;17,18;1;17,18;0,1;15,46
L004647;V02062;1;978-268-198-4029-1;Economía/Negocios;23,25;2;46,5;0;46,5
L004648;V02063;1;978-668-159-5510-3;Historia;22,01;1;22,01;0,05;20,91
L004649;V02063;2;978-676-300-4159-7;Economía/Negocios;20,55;2;41,1;0,1;36,99
L004650;V02064;1;978-385-275-1371-8;Autoayuda;18,22;2;36,44;0,15;30,97
L004651;V02064;2;978-712-985-4540-4;Historia;19,89;2;39,78;0;39,78
L004652;V02065;1;978-855-830-8218-5;No Ficción;17,51;1;17,51;0,15;14,88
L004653;V02066;1;978-109-538-2707-6;Cómics/Manga;9,21;1;9,21;0,1;8,29
L004654;V02067;1;978-434-548-1315-7;Idiomas;26,42;2;52,84;0,1;47,56
L004655;V02068;1;978-569-768-6454-9;Idiomas;26,21;2;52,42;0;52,42
L004656;V02069;1;978-310-960-6689-3;No Ficción;22,32;1;22,32;0;22,32
L004657;V02070;1;978-923-396-8588-0;Idiomas;22,45;1;22,45;0;22,45
L004658;V02070;2;978-157-233-6824-1;Economía/Negocios;34,89;1;34,89;0;34,89
L004659;V02070;3;978-348-582-8154-7;Autoayuda;21,86;2;43,72;0,05;41,53
L004660;V02071;1;978-762-399-4032-4;Ficción;18,88;2;37,76;0,05;35,87
L004661;V02071;2;978-717-572-2772-2;Ciencia y Tecnología;22,84;1;22,84;0;22,84
